# name	interval	# bootstrap heuristics — updated by pkg-cadence workflow
google-noto-serif-cjk-vf-fonts	yearly
google-noto-serif-devanagari-vf-fonts	yearly
google-noto-serif-ethiopic-vf-fonts	yearly
google-noto-serif-georgian-vf-fonts	yearly
google-noto-serif-gujarati-vf-fonts	yearly
google-noto-serif-gurmukhi-vf-fonts	yearly
google-noto-serif-hebrew-vf-fonts	yearly
google-noto-serif-kannada-vf-fonts	yearly
google-noto-serif-khmer-vf-fonts	yearly
google-noto-serif-lao-vf-fonts	yearly
google-noto-serif-oriya-vf-fonts	yearly
google-noto-serif-sinhala-vf-fonts	yearly
google-noto-serif-tamil-vf-fonts	yearly
google-noto-serif-telugu-vf-fonts	yearly
google-noto-serif-thai-vf-fonts	yearly
google-noto-serif-vf-fonts	yearly
gpg-pubkey	monthly
gpgme	monthly
gpgmepp	monthly
graphene	monthly
graphite2	monthly
grep	monthly
groff-base	monthly
grub2-common	monthly
grub2-efi-x64	monthly
grub2-pc	monthly
grub2-pc-modules	monthly
grub2-tools	monthly
grub2-tools-minimal	monthly
grubby	monthly
gsettings-desktop-schemas	monthly
gsm	monthly
gsound	monthly
gssdp	monthly
gssproxy	monthly
gstreamer1	monthly
gstreamer1-plugins-bad	monthly
gstreamer1-plugins-base	monthly
gstreamer1-plugins-good	monthly
gstreamer1-plugins-ugly	monthly
gtk-update-icon-cache	monthly
gtk3	monthly
gtk4	monthly
gtksourceview5	monthly
gum	monthly
gupnp	monthly
gupnp-igd	monthly
gutenprint	monthly
gutenprint-cups	monthly
gutenprint-doc	monthly
gutenprint-libs	monthly
gvfs	monthly
gvfs-client	monthly
gvfs-fuse	monthly
gvfs-goa	monthly
gvfs-gphoto2	monthly
gvfs-mtp	monthly
gvfs-smb	monthly
gzip	monthly
harfbuzz	monthly
harfbuzz-icu	monthly
hdparm	monthly
hicolor-icon-theme	monthly
highway	monthly
hostname	monthly
hplip	monthly
hplip-common	monthly
hplip-libs	monthly
hunspell	monthly
hunspell-en-GB	monthly
hunspell-en-US	monthly
hunspell-filesystem	monthly
hwdata	monthly
hyperv-daemons	monthly
hyperv-daemons-license	monthly
hypervfcopyd	monthly
hypervkvpd	monthly
hypervvssd	monthly
hyphen	monthly
i2c-tools	monthly
ibus	monthly
ibus-anthy	monthly
ibus-anthy-python	monthly
ibus-chewing	monthly
ibus-gtk3	monthly
ibus-hangul	monthly
ibus-libpinyin	monthly
ibus-libs	monthly
ibus-libzhuyin	monthly
ibus-m17n	monthly
ibus-setup	monthly
ibus-typing-booster	monthly
iio-sensor-proxy	monthly
ilbc	monthly
ima-evm-utils	monthly
inih	monthly
inih-cpp	monthly
initscripts-rename-device	monthly
initscripts-service	monthly
insights-core	monthly
insights-core-selinux	monthly
intel-audio-firmware	quarterly
intel-gpu-firmware	monthly
intel-mediasdk	monthly
intel-vpl-gpu-rt	monthly
intel-vsc-firmware	monthly
ipp-usb	monthly
iproute	monthly
iproute-tc	monthly
ipset	monthly
ipset-libs	monthly
iptables-libs	monthly
iptables-nft	monthly
iptables-nft-services	monthly
iputils	monthly
irqbalance	monthly
iso-codes	monthly
itstool	monthly
iw	monthly
iwlwifi-dvm-firmware	quarterly
iwlwifi-mvm-firmware	quarterly
jansson	monthly
javascriptcoregtk4.1	monthly
jbig2dec-libs	monthly
jbigkit-libs	monthly
jetbrains-mono-fonts	yearly
jetbrains-mono-fonts-all	yearly
jetbrains-mono-nl-fonts	yearly
jomolhari-fonts	yearly
jq	monthly
json-c	monthly
json-glib	monthly
just	monthly
jxl-pixbuf-loader	monthly
kasumi-common	monthly
kasumi-unicode	monthly
kbd	monthly
kbd-legacy	monthly
kbd-misc	monthly
kdump-utils	monthly
kernel	monthly
kernel-core	monthly
kernel-devel	monthly
kernel-devel-matched	monthly
kernel-headers	monthly
kernel-modules	monthly
kernel-modules-core	monthly
kernel-modules-extra	monthly
kernel-tools	monthly
kernel-tools-libs	monthly
kernel-uki-virt	monthly
kexec-tools	monthly
keyutils	monthly
keyutils-libs	monthly
kmod	monthly
kmod-libs	monthly
kmod-zfs	monthly
kpartx	monthly
kpatch	monthly
kpatch-dnf	monthly
krb5-libs	monthly
kvazaar-libs	monthly
kyotocabinet-libs	monthly
ladspa	monthly
lame	monthly
lame-libs	monthly
langtable	monthly
lcms2	monthly
ledmon	monthly
ledmon-libs	monthly
leptonica	monthly
less	monthly
libICE	monthly
libSM	monthly
libX11	monthly
libX11-common	monthly
libX11-xcb	monthly
libXau	monthly
libXcomposite	monthly
libXcursor	monthly
libXdamage	monthly
libXdmcp	monthly
libXext	monthly
libXfixes	monthly
libXfont2	monthly
libXft	monthly
libXi	monthly
libXinerama	monthly
libXmu	monthly
libXpm	monthly
libXrandr	monthly
libXrender	monthly
libXres	monthly
libXt	monthly
libXtst	monthly
libXv	monthly
libXxf86vm	monthly
liba52	monthly
libacl	monthly
libadwaita	monthly
libaio	monthly
libao	monthly
libaom	monthly
libarchive	monthly
libaribcaption	monthly
libass	monthly
libassuan	monthly
libasyncns	monthly
libatasmart	monthly
libattr	monthly
libavc1394	monthly
libavcodec	monthly
libavdevice	monthly
libavfilter	monthly
libavformat	monthly
libavif	monthly
libavutil	monthly
libbabeltrace	monthly
libbasicobjects	monthly
libblkid	monthly
libblockdev	monthly
libblockdev-crypto	monthly
libblockdev-fs	monthly
libblockdev-loop	monthly
libblockdev-mdraid	monthly
libblockdev-nvme	monthly
libblockdev-part	monthly
libblockdev-smart	monthly
libblockdev-swap	monthly
libblockdev-utils	monthly
libbluray	monthly
libbpf	monthly
libbrotli	monthly
libbs2b	monthly
libbytesize	monthly
libcaca	monthly
libcamera	monthly
libcamera-gstreamer	monthly
libcamera-ipa	monthly
libcamera-tools	monthly
libcamera-v4l2	monthly
libcanberra	monthly
libcanberra-gtk3	monthly
libcap	monthly
libcap-ng	monthly
libcap-ng-python3	monthly
libcbor	monthly
libcdio	monthly
libcdio-paranoia	monthly
libchewing	monthly
libchromaprint	monthly
libcollection	monthly
libcom_err	monthly
libcomps	monthly
libconfig	monthly
libcupsfilters	monthly
